Name,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,solubility_mg_L
"1,2-dibutyl benzene-1,2-dicarboxylate",278.348,3.600400000000003,76.82300000000005,20.0,4.0,0.0,4.0,8.0,110.0,1.0,0.0,0.0,1.0,52.60000000000001,119.63095892256436,2.7123913375014235,11.400000000084473
"sodium 3-{[9,10-dioxo-4-({2,4,6-trimethyl-3-[(sodiooxy)sulfonyl]phenyl}amino)-9,10-dihydroanthracen-1-yl]amino}-2,4,6-trimethylbenzene-1-sulfonate",678.6960000000004,-0.3840799999999942,163.5467999999997,46.0,10.0,2.0,14.0,6.0,228.0,4.0,0.0,1.0,5.0,172.59999999999997,312.0232313321414,2.879996750903783e-06,10950.000001035636
"4-benzoylbenzene-1,2,3-triol",230.219,2.0344,61.31090000000003,17.0,4.0,3.0,4.0,2.0,86.0,2.0,0.0,0.0,2.0,77.75999999999998,97.39766279658942,2.4921541356570267,104.0000000111637
"3-[(2E)-dodec-2-en-1-yl]oxolane-2,5-dione; 3-[(2Z)-dodec-2-en-1-yl]oxolane-2,5-dione",266.381,4.1631000000000045,75.57300000000005,19.0,3.0,0.0,3.0,10.0,108.0,0.0,1.0,1.0,1.0,43.37000000000001,115.95453798765962,1.932483463585129,10.000000000860007
"dihydro-3-(tetrapropenyl)furan-2,5-dione",266.381,3.730800000000003,75.36300000000004,19.0,3.0,0.0,3.0,6.0,108.0,0.0,1.0,1.0,1.0,43.37000000000001,115.95453798765962,2.5334057052447885,10.000000000860007
{2-hydroxy-3-[(9Z)-octadec-9-enoyloxy]propoxy}boronic acid 2-hydroxy-3-{[hydroxy({2-hydroxy-3-[(9Z)-octadec-9-enoyloxy]propoxy})boranyl]oxy}propyl (9Z)-octadec-9-enoate 3-{[bis({2-hydroxy-3-[(9Z)-octadec-9-enoyloxy]propoxy})boranyl]oxy}-2-hydroxypropyl (9Z)-octadec-9-enoate,2216.6910000000007,29.640000000000075,638.1372000000025,156.0,27.0,9.0,30.0,120.0,912.0,0.0,0.0,0.0,0.0,395.25000000000006,952.4933598980932,-2.5073975421472055e-06,10.000000000010589
4-(decanoyloxy)benzoic acid,292.37500000000006,4.430900000000003,81.64630000000005,21.0,3.0,1.0,4.0,10.0,116.0,1.0,0.0,0.0,1.0,63.6,125.67658955965011,2.1686226890039664,1.0999999998961103
"4,4,13,13-tetraethoxy-3,14-dioxa-8,9-dithia-4,13-disilahexadecane",474.8340000000004,5.244800000000006,125.02800000000008,28.0,8.0,0.0,10.0,21.0,170.0,0.0,0.0,0.0,0.0,55.38000000000001,182.7726661508971,4.137940540514776,1.000000000012587
3-methylbutyl (2E)-3-(4-methoxyphenyl)prop-2-enoate,248.322,3.2977000000000025,72.44200000000005,18.0,3.0,0.0,3.0,6.0,98.0,1.0,0.0,0.0,1.0,35.53,108.41489167593971,2.398340761680488,0.8000000000618002
2-(hexadecanoylamino)acetic acid,313.482,4.6685000000000025,90.95750000000008,22.0,2.0,2.0,4.0,16.0,130.0,0.0,0.0,0.0,0.0,66.4,135.6104071084635,3.107593513656218,0.7999999999826307
"(1E,5E,9E)-cyclododeca-1,5,9-triene",162.276,4.0092000000000025,55.122000000000035,12.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,1.0,1.0,0.0,75.67897403611023,2.30411059848846,0.6999999999479601
"bis({[bis(3,5,5-trimethylhexyl)carbamothioyl]sulfanyl})zinc",754.6979999999995,13.388699999999973,214.935999999999,45.0,4.0,0.0,7.0,18.0,264.0,0.0,0.0,0.0,0.0,6.48,308.1417278580778,5.3454554036211785,0.5960000000595105
2-[4-(bromomethyl)phenyl]benzonitrile,272.14500000000004,4.120180000000003,69.22400000000003,16.0,1.0,0.0,2.0,2.0,78.0,2.0,0.0,0.0,2.0,23.79,103.47850884146429,2.4687472120822465,0.06000000000578379
"2,2,6,6-tetramethylpiperidin-4-yl hexadecanoate 2,2,6,6-tetramethylpiperidin-4-yl octadecanoate",819.3979999999997,15.420399999999967,250.67339999999882,58.0,6.0,2.0,6.0,32.0,344.0,0.0,2.0,2.0,2.0,76.66,361.9953267348446,5.81380906391017e-07,0.5000000000568121
N-(2-ethylhexyl)-7-methyloctanamide,269.473,4.925500000000005,84.23870000000007,19.0,1.0,1.0,2.0,12.0,114.0,0.0,0.0,0.0,0.0,29.1,120.28970914182709,3.51254410984443,0.4999999999824438
Doramectin,899.1279999999997,5.911600000000008,234.42539999999906,64.0,14.0,3.0,14.0,7.0,358.0,0.0,5.0,8.0,8.0,170.05999999999997,378.80642589580856,1.0810089105038068,0.02499999999950873
"1,1':4',1''-terphenyl",230.31,5.020600000000004,77.31400000000005,18.0,0.0,0.0,0.0,2.0,86.0,3.0,0.0,0.0,3.0,0.0,107.54559153162504,1.951466168669556,0.15100000001159247
pyrene,202.25599999999997,4.584000000000001,70.14600000000003,16.0,0.0,0.0,0.0,0.0,74.0,4.0,0.0,0.0,4.0,0.0,93.45542159483816,2.505955689360672,0.1340000000058886
"1,4-dibutyl benzene-1,4-dicarboxylate",278.348,3.600400000000003,76.82300000000005,20.0,4.0,0.0,4.0,8.0,110.0,1.0,0.0,0.0,1.0,52.60000000000001,119.63095892256436,2.503712391104127,0.1099999999953054
1-(2-ethylbutyl)cyclohexane-1-carbonitrile,193.334,4.286780000000004,59.82000000000005,14.0,1.0,0.0,1.0,4.0,80.0,0.0,1.0,1.0,1.0,23.79,88.50530492852835,2.556663389689811,0.049999999996759414
1-(4-methoxyphenyl)-4-(4-nitrophenyl)piperazine,313.357,2.930000000000001,90.51640000000003,23.0,5.0,0.0,6.0,4.0,120.0,2.0,1.0,1.0,3.0,58.85,134.59356503642826,1.617703495729324,0.03689999999796452
bis(8-methylnonyl) sebacate,482.79000000000053,9.186800000000003,143.93399999999986,34.0,4.0,0.0,4.0,25.0,202.0,0.0,0.0,0.0,0.0,52.60000000000001,211.87270700443256,3.280659314844703,0.027000000002748645
"6'-(dibutylamino)-3'-methyl-2'-(phenylamino)-3H-spiro[2-benzofuran-1,9'-xanthene]-3-one",532.6840000000002,8.713220000000002,161.1881999999996,40.0,5.0,1.0,5.0,9.0,204.0,4.0,0.0,2.0,6.0,50.8,236.3036951018622,1.5126921549959182,0.02100000000147079
"2,2-difluoro-1,3-benzodioxole-4-carbaldehyde",186.113,1.8206,38.03250000000001,13.0,3.0,0.0,5.0,1.0,68.0,1.0,0.0,1.0,2.0,35.53,71.87513955967094,2.506530914969293,1299.9999999078814
"1-amino-4-(ethylamino)-9,10-dioxo-9,10-dihydroanthracene-2-carbonitrile",291.31,2.3476800000000004,83.04010000000002,22.0,5.0,2.0,5.0,2.0,108.0,2.0,0.0,1.0,3.0,95.98,126.91275350619185,2.3868099542133567,0.006700000000154395
(3-aminopropyl)[(9Z)-octadec-9-en-1-yl]amine; bis((9Z)-octadec-9-enoic acid),889.5329999999992,18.179299999999984,280.1686999999993,63.0,4.0,4.0,6.0,49.0,374.0,0.0,0.0,0.0,0.0,112.65,393.9201272296454,-8.602325292505161e-07,0.004999999999892065
"2-ethylhexyl 4-[(4-{[4-(tert-butylcarbamoyl)phenyl]amino}-6-[(4-{[(2-ethylhexyl)oxy]carbonyl}phenyl)amino]-1,3,5-triazin-2-yl)amino]benzoate",765.9999999999997,10.377099999999992,223.39729999999926,56.0,11.0,4.0,12.0,21.0,300.0,4.0,0.0,0.0,4.0,156.45999999999995,331.56640380522765,1.500952066139594,0.004999999999960677
dioxovanadium,82.94,-0.2401,1.3730000000000002,3.0,2.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,34.14,24.360396233196912,3.2659863237109046,3.2999999996209195
1-dodecylpyridin-1-ium chloride,283.88699999999994,1.8989999999999991,78.48100000000007,19.0,0.0,0.0,2.0,11.0,110.0,1.0,0.0,0.0,1.0,3.88,125.39342121234756,3.239997015602847e-06,99824.00000112664
"2-(2,6-dimethylphenoxy)acetic acid",180.203,1.7668400000000002,49.04680000000002,13.0,2.0,1.0,3.0,3.0,70.0,1.0,0.0,0.0,1.0,46.53,76.96047265883006,2.8069205617428654,997.9700001007769
"({bis[(2-ethylhexanoyl)oxy]-2,4-dioxa-3-bora-1,5-dicobaltapentan-3-yl}oxy)cobaltio 2-ethylhexanoate",665.2260000000001,6.037400000000009,127.2030000000001,37.0,9.0,0.0,13.0,23.0,225.0,0.0,0.0,0.0,0.0,106.59000000000003,243.45438907701455,5.268005358026134,9942.89999986093
"disodium 4-[(E)-2-[2,6-dihydroxy-3-(hydroxymethyl)-5-[(E)-2-(4-sulfonatonaphthalen-1-yl)diazen-1-yl]phenyl]diazen-1-yl]naphthalene-1-sulfonate",652.5740000000002,-5.246899999999993,149.47059999999985,44.0,13.0,3.0,17.0,7.0,214.0,5.0,0.0,0.0,5.0,217.55,293.30585330668686,2.644997024953454e-06,99417.99999651274
1-(4-hydroxyphenyl)ethan-1-one,136.14999999999998,1.5948,38.111300000000014,10.0,2.0,1.0,2.0,1.0,52.0,1.0,0.0,0.0,1.0,37.3,59.117043200529956,3.0034006845798182,9899.999999508376
calcium magnesium(2+) ion dioxidandiide,96.381,-0.9992,12.880999999999998,4.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,57.0,70.71564842005294,-0.0,990.0000000196312
disodium 3-[(E)-2-{4-[(E)-2-(7-amino-1-hydroxy-3-sulfonatonaphthalen-2-yl)diazen-1-yl]naphthalen-1-yl}diazen-1-yl]-2-hydroxybenzoate,601.5080000000004,-0.9071999999999972,142.72569999999988,42.0,12.0,3.0,15.0,6.0,200.0,5.0,0.0,0.0,5.0,213.25,282.50696770757924,2.4199974791235507e-06,982.7000000862978
"6,10-dimethylundeca-3,5,9-trien-2-one",192.302,3.824300000000002,62.24300000000004,14.0,1.0,0.0,1.0,5.0,78.0,0.0,0.0,0.0,0.0,17.07,87.21126940407984,3.8967581062739645,96.99999999822045
"1,3-divinylimidazolidin-2-one",138.17,1.011,39.20200000000001,10.0,1.0,0.0,3.0,2.0,54.0,0.0,1.0,1.0,1.0,23.55,60.22505593676196,2.6553383574975475,9650.00000105059
2-amino-4-nitrophenol,154.12499999999997,0.8825999999999998,39.17360000000001,11.0,4.0,2.0,5.0,1.0,58.0,1.0,0.0,0.0,1.0,89.38999999999999,62.218503291205494,3.1515496683060507,959.9999999209081
magnesium,24.305,-0.3808,5.754,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.638373567999984,0.0,96.29999999690149
oxocalcium,56.07700000000001,-0.4996,6.440499999999999,2.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,17.07,37.06721303913178,2.0,955.9999999442186
"5-nitro-1,3-dihydro-2H-benzimidazol-2-one",179.135,0.7643999999999997,45.5738,13.0,3.0,2.0,6.0,1.0,66.0,2.0,0.0,0.0,2.0,91.79,71.35637387573655,2.7435199944853146,95.30000000456215
5-methyl-5-phenylhexan-3-one,321.3830000000001,0.8504000000000003,79.50750000000002,21.0,5.0,1.0,8.0,3.0,108.0,1.0,1.0,1.0,2.0,90.27,127.1385399988751,2.410771719139285,95.00000000797041
2-ethyl-3-hydroxy-4H-pyran-4-one,140.13799999999995,0.9078,36.0208,10.0,3.0,1.0,3.0,1.0,54.0,1.0,0.0,0.0,1.0,50.44,57.921860024539,3.278727060179411,9345.400000075633
methyl 2-phenylacetate,150.17700000000005,1.4021,42.16200000000004,11.0,2.0,0.0,2.0,2.0,58.0,1.0,0.0,0.0,1.0,26.3,65.80129679223744,2.57930229200732,923.00000000051
lead; sulfuric acid; hydrate,323.2940000000001,-1.8583,23.5452,7.0,2.0,2.0,7.0,0.0,44.0,0.0,0.0,0.0,0.0,106.1,60.76948755370358,-7.999999835000003e-08,19.200000001301483
1-chloro-2-methyl-3-nitrobenzene,171.58299999999997,2.556620000000001,42.84340000000001,11.0,2.0,0.0,4.0,1.0,58.0,1.0,0.0,0.0,1.0,43.14,68.75258718327504,3.273580821537544,92.00000000512912
calcium dihydroxide,74.09200000000001,-0.7343999999999999,9.6256,3.0,2.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,60.0,48.44575261195664,-0.0,910.0000000703225
silicon(+4) cation tetraphosphate,464.13800000000015,-12.4408,47.68800000000001,23.0,16.0,0.0,23.0,0.0,128.0,0.0,0.0,0.0,0.0,345.0,141.44160072063048,-2.8444444368395066e-08,408.0000000284128
1-chlorohexane,120.623,2.805500000000001,34.861999999999995,7.0,0.0,0.0,1.0,4.0,44.0,0.0,0.0,0.0,0.0,0.0,50.86722782669426,2.4474728878763443,91.00000000702688
"2,2,2-trifluoroethyl methacrylate",168.11399999999998,1.6680000000000001,31.82799999999999,11.0,2.0,0.0,5.0,2.0,64.0,0.0,0.0,0.0,0.0,26.3,61.64603210595768,3.726387419631054,906.0000000705603
bismuth hydroxide nitrate oxide,394.99200000000013,-1.4038,29.992200000000004,13.0,9.0,0.0,13.0,6.0,74.0,0.0,0.0,0.0,0.0,157.11,77.82631384921713,4.095996370610992,900.6999999087919
octan-2-one,128.215,2.5458000000000007,39.44000000000001,9.0,1.0,0.0,1.0,5.0,54.0,0.0,0.0,0.0,0.0,17.07,57.455367928649565,2.828868134909685,899.9999999127579
2-[(E)-oct-2-enyl]butanedioic acid,228.28799999999995,2.6885,61.27760000000003,16.0,2.0,2.0,4.0,9.0,92.0,0.0,0.0,0.0,0.0,74.6,95.97552295848757,3.831869773285756,899.9999999645966
"2-(prop-1-en-1-yl)-2,3,3-tripropylbutanedioic acid",284.39599999999996,4.104800000000003,79.67560000000006,20.0,2.0,2.0,4.0,10.0,116.0,0.0,0.0,0.0,0.0,74.6,121.43529141607395,6.2085678941785325,90.8999999941906
17-hydroxy-1-methylandrost-4-en-3-one,302.458,4.125200000000003,87.26380000000006,22.0,2.0,1.0,2.0,0.0,122.0,0.0,3.0,4.0,4.0,37.3,133.9159794073037,1.720020177686117,90.00000000513182
"sodium 2-{2,5-dichloro-4-[(E)-2-(2-methyl-1H-indol-3-yl)diazen-1-yl]benzenesulfonamido}ethane-1-sulfonate",513.3600000000001,-0.2568999999999997,115.58540000000002,31.0,8.0,2.0,14.0,7.0,160.0,2.0,0.0,1.0,3.0,140.12,211.5772260821172,3.4133283447187336e-06,90.00000000907869
2-hydroxy-1-(4-{[4-(2-hydroxy-2-methylpropanoyl)phenyl]methyl}phenyl)-2-methylpropan-1-one,340.4190000000001,3.184600000000001,96.94660000000003,25.0,4.0,2.0,4.0,6.0,132.0,2.0,0.0,0.0,2.0,74.6,147.68448805961,2.1029093037385427,9.900000000395284
barium(+2) cation; iron(+3) cation; oxygen(-2) anion,1111.4490000000003,-2.668,18.7975,32.0,0.0,0.0,32.0,0.0,212.0,0.0,0.0,0.0,0.0,541.5,351.22637672474883,-0.0,0.001999999999869334
"(octahydro-4,7-methano-1H-indenediyl)bis(methylene) diacrylate",304.386,2.7432000000000007,81.72000000000004,22.0,4.0,0.0,4.0,6.0,120.0,0.0,3.0,3.0,3.0,52.6,131.096702106717,1.5455139584624158,9.780000000665696
1-(2-benzenesulfonamidophenyl)-3-phenylurea,367.43000000000006,4.131400000000002,102.7759,26.0,3.0,3.0,7.0,5.0,132.0,3.0,0.0,0.0,3.0,87.30000000000004,151.4824181893046,1.771000184408371,9.70000000036076
dipotassium; oxygen(-2) anion; titanium(+4) cation,174.06,-6.3509,2.0595,6.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,85.5,136.662001050394,-0.0,0.4540000000305288
2-ethylhexyl prop-2-enoate,184.27900000000002,2.9320000000000013,54.46200000000004,13.0,2.0,0.0,2.0,7.0,76.0,0.0,0.0,0.0,0.0,26.3,80.97413646916199,3.5789305606878026,9.600000000549961
"zinc bis[O,O-bis(2-ethylhexyl)] bis(dithiophosphate)",772.498,12.44509999999998,200.3319999999992,43.0,8.0,0.0,11.0,28.0,256.0,0.0,0.0,0.0,0.0,36.92,302.78961495145785,-7.272726934338859e-07,9.099999999734203
Tricyclodecanyl acetate,194.274,2.3742,52.59900000000004,14.0,2.0,0.0,2.0,1.0,78.0,0.0,3.0,3.0,3.0,26.3,85.0111881551552,1.734991160028816,89.19999999749581
ethanethiol,62.137,0.9361,19.527,3.0,1.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,26.25925980562788,1.6329931618554523,8860.000000433854
3-({[({[(2-ethylhexyl)oxy]carbonyl}peroxy)carbonyl]oxy}methyl)heptane,346.46400000000017,5.640600000000006,91.47800000000008,24.0,6.0,0.0,6.0,12.0,142.0,0.0,0.0,0.0,0.0,71.06,145.64978740642525,3.8562187750791503,880.0000000990992
"3,7-dimethyloct-6-enal",154.253,2.9579000000000013,48.51000000000002,11.0,1.0,0.0,1.0,5.0,64.0,0.0,0.0,0.0,0.0,17.07,69.49564912525854,3.376357362685052,88.00000000873803
"(1S,2S)-1-methyl-4-(propan-2-yl)-7-oxabicyclo[2.2.1]heptan-2-ol",170.25199999999995,1.7149,46.916800000000016,12.0,2.0,1.0,2.0,1.0,70.0,0.0,2.0,2.0,2.0,29.46,73.91984673204344,2.250419871683354,87700.00000665372
3-[4-(propan-2-yl)phenyl]propanal,176.259,2.9415000000000013,54.91600000000004,13.0,1.0,0.0,1.0,4.0,70.0,1.0,0.0,0.0,1.0,17.07,79.78257790592039,2.6363285021583334,87.80000000619438
1-bromobutane,137.01999999999998,2.1814,28.70199999999999,5.0,0.0,0.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,41.70162497666073,2.19060968716425,869.0000000694286
sodium hydrogen (2S)-2-dodecanamidopentanedioate,351.41900000000015,-0.989199999999996,85.65150000000007,24.0,4.0,2.0,7.0,15.0,134.0,0.0,0.0,0.0,0.0,106.53,166.6146204690186,0.0,86.43999999426647
[2-(1-propoxyethoxy)ethyl]benzene,208.301,3.0183000000000018,61.80300000000005,15.0,2.0,0.0,2.0,7.0,84.0,1.0,0.0,0.0,1.0,18.46,92.21308837928702,2.107711727425716,86.00000000916417
"6,6-dimethoxy-2,5,5-trimethylhex-2-ene",186.295,2.987800000000002,55.63500000000005,13.0,2.0,0.0,2.0,5.0,78.0,0.0,0.0,0.0,0.0,18.46,81.92615959862512,4.2725323299339895,85.19999999802478
4-(1-methoxy-1-methylethyl)-1-methylcyclohexene,168.27999999999997,3.1578000000000017,52.186000000000035,12.0,1.0,0.0,1.0,2.0,70.0,0.0,0.0,1.0,1.0,9.23,75.80678321558902,2.561778864892398,85.0000000060019
"cobalt(3+) ion 9-(2-carboxyphenyl)-6-(diethylamino)-N,N-diethyl-3H-xanthen-3-iminium bis(3-methyl-4-[(E)-2-(2-oxido-5-{[3-(propan-2-yloxy)propyl]sulfamoyl}phenyl)diazen-1-yl]-1-phenyl-1H-pyrazol-5-olate)",1445.578,12.595639999999984,375.0533000000013,100.0,21.0,3.0,28.0,28.0,528.0,10.0,0.0,0.0,10.0,343.2,592.3333202844582,2.096268605594414e-07,839.9999999790131
"1,4-dichloro-2-nitrobenzene",192.001,2.9016,43.11640000000001,11.0,2.0,0.0,5.0,1.0,58.0,1.0,0.0,0.0,1.0,43.14,72.6909112957601,3.232208870305491,82.99999999465106
"3,7-dimethylnon-6-en-1-yn-3-ol",166.26399999999995,2.5071000000000003,52.73880000000002,12.0,1.0,1.0,1.0,4.0,68.0,0.0,0.0,0.0,0.0,20.23,75.49252828366666,3.7911254581292564,828.0000000331069
3-(trimethoxysilyl)propyl 2-methylprop-2-enoate,248.351,1.3739,61.97800000000004,16.0,5.0,0.0,6.0,8.0,94.0,0.0,0.0,0.0,0.0,53.99000000000001,97.70080287538792,3.8760841665973818,82.62000000126136
"4,4'-Isopropylidenediphenol, oligomeric reaction products with 1-chloro-2,3-epoxypropane, esters with acrylic acid",392.87900000000025,4.304700000000003,106.63440000000004,27.0,4.0,3.0,6.0,4.0,146.0,2.0,1.0,1.0,3.0,90.29,164.05023928949586,2.982272613623373e-07,82.00000000488576
"1-phenyl-2,5-dihydro-1H-pyrrole-2,5-dione",173.17100000000005,1.1159999999999999,48.07500000000002,13.0,2.0,0.0,3.0,1.0,64.0,1.0,0.0,1.0,2.0,37.38,75.27861526166079,2.381006528679994,815.0000000177298
"5-methyl-2-(4-methylphenyl)-2,3-dihydro-1H-pyrazol-3-one",188.23,2.1076200000000003,56.39100000000003,14.0,2.0,0.0,3.0,1.0,72.0,1.0,0.0,1.0,2.0,32.67,83.03709681429301,2.315498208959672,811.0000000493033
(4-formylphenyl)boronic acid,149.94199999999995,-0.8211000000000004,41.655100000000026,11.0,3.0,2.0,4.0,2.0,56.0,1.0,0.0,0.0,1.0,57.53,64.43893885482291,2.90982279990154,810.1000000181978
4-methyl-4-phenylpentan-2-one,176.25900000000001,2.9433000000000016,54.76600000000004,13.0,1.0,0.0,1.0,3.0,70.0,1.0,0.0,0.0,1.0,17.07,79.78257790592039,2.870813133902019,809.9999999218389
pentyl propanoate,144.21399999999997,2.1298000000000004,40.77500000000001,10.0,2.0,0.0,2.0,5.0,60.0,0.0,0.0,0.0,0.0,26.3,62.568913158156434,2.9617756061821483,809.9999999456842
"1-chloro-1,2,2-trifluoroethene",116.469,2.2603,16.203000000000007,6.0,0.0,0.0,4.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,37.21446254570228,3.675948764555208,803.9999999943468
"Dodecan-1-ol, ethoxylated",230.392,3.916200000000003,69.74880000000007,16.0,2.0,1.0,2.0,13.0,98.0,0.0,0.0,0.0,0.0,29.46,101.3912774966884,2.8282624126385487,8000.000000514204
11-aminoundecanoic acid,201.31,2.5406000000000004,58.24320000000004,14.0,2.0,2.0,3.0,10.0,84.0,0.0,0.0,0.0,0.0,63.32,86.68431872104816,2.884064614706359,799.999999909297
"N',N'''''-hexane-1,6-diylbis[N-(4-chlorophenyl)(imidodicarbonimidic diamide)]",505.45800000000014,3.3366,144.8409999999999,34.0,2.0,6.0,12.0,9.0,182.0,2.0,0.0,0.0,2.0,177.57999999999996,208.78502802199785,1.6055010522560949,800.0000000394981
(5Z)-5-ethylidenebicyclo[2.2.1]hept-2-ene,120.19499999999996,2.5287000000000006,39.111,9.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,2.0,2.0,0.0,56.26791957157544,2.2890296293112082,80.00000000087917
"1,3-diethyl-1,3-diphenylurea",268.36,4.159400000000003,84.32000000000005,20.0,1.0,0.0,3.0,4.0,104.0,2.0,0.0,0.0,2.0,23.550000000000004,119.99439733799456,2.275576049153378,80.00000000218985
butyl 2-aminobenzoate,193.24599999999998,2.2257,56.04490000000003,14.0,3.0,1.0,3.0,4.0,76.0,1.0,0.0,0.0,1.0,52.32,83.87107171804338,2.564465699481562,80.00000000508821
benzyl 2-hydroxybenzoate,228.247,2.749200000000001,63.66830000000003,17.0,3.0,1.0,3.0,3.0,86.0,2.0,0.0,0.0,2.0,46.53,99.28768263610088,2.0128368037651727,8.79999999952393
tetrabutylstannane,347.1750000000001,6.635600000000008,84.61400000000008,17.0,0.0,0.0,1.0,12.0,104.0,0.0,0.0,0.0,0.0,0.0,114.83073519399012,4.391491248304028,8.800000000493238
magnesium(2+) ion dimethanolate,86.37299999999998,-2.4277999999999977,17.602,5.0,2.0,0.0,3.0,0.0,28.0,0.0,0.0,0.0,0.0,46.12,47.968387608243674,-1.3333333288888893e-08,8.75000000041869
cadmium,112.412,-0.0025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.651029333465317,0.0,8.699999999969362
"6,8-bis(phenylamino)naphthalene-1-sulfonic acid",390.46400000000017,5.573700000000002,113.21200000000003,28.0,4.0,3.0,6.0,5.0,140.0,4.0,0.0,0.0,4.0,78.42999999999998,162.95561644061692,1.9002706643591416,8.30000000000384
di-tert-butyl sec-butylidene diperoxide,234.336,3.6060000000000025,62.542000000000066,16.0,4.0,0.0,4.0,5.0,98.0,0.0,0.0,0.0,0.0,36.92,99.06638583569635,4.212191289533752,8.299999999630831
"1,1'-sulfanediyldibenzene",186.279,3.8378000000000014,57.00700000000002,13.0,1.0,0.0,1.0,2.0,64.0,2.0,0.0,0.0,2.0,0.0,82.61160735092623,2.1614757505786617,8.12000000011847
"4-[(1-amino-4-hydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)oxy]-N-(3-ethoxypropyl)benzene-1-sulfonamide",496.5410000000003,3.2470000000000008,128.64070000000004,35.0,8.0,3.0,10.0,9.0,182.0,3.0,0.0,1.0,4.0,145.02,202.0892523632052,1.5631390042113944,8.09999999928979
"tetrachloro-1,3-dihydro-2-benzofuran-1,3-dione",285.89699999999993,3.6107999999999993,56.228,15.0,3.0,0.0,7.0,0.0,78.0,1.0,0.0,1.0,2.0,43.37000000000001,103.80511053188204,2.9225689093555403,8.000000000224924
"calcium 4,5-dichloro-2-[(E)-2-[3-methyl-5-oxo-1-(3-sulfonatophenyl)-4,5-dihydro-1H-pyrazol-4-yl]diazen-1-yl]benzene-1-sulfonate",545.3950000000002,2.2958,113.4834,32.0,10.0,0.0,16.0,5.0,164.0,2.0,0.0,1.0,3.0,171.79,222.1555992195184,3.6299948199242586e-06,78.99999999381997
ethanol,46.069,-0.0014000000000000126,12.759800000000002,3.0,1.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,20.23,19.89842689442217,1.6329931618554523,789000.0000031772
"1,4-dimethoxybenzene",138.166,1.7038,39.546000000000014,10.0,2.0,0.0,2.0,2.0,54.0,1.0,0.0,0.0,1.0,18.46,60.38837780730393,2.7972512629697874,785.000000011127
[2-(cyclohexyloxy)ethyl]benzene,204.31300000000005,3.578400000000003,62.971000000000046,15.0,1.0,0.0,1.0,4.0,82.0,1.0,1.0,1.0,2.0,9.23,92.4586541106475,1.6585370561432669,780.199999939886
"cobalt(2+);2-ethyl-2,5-dimethylhexanoate",401.45300000000015,3.1751000000000023,94.95400000000008,25.0,4.0,0.0,5.0,10.0,151.0,0.0,0.0,0.0,0.0,80.25999999999998,164.91052754083643,-3.723076834556215e-07,772.000000084544
"(2E)-1-(2,6,6-trimethylcyclohex-3-en-1-yl)but-2-en-1-one",192.30200000000002,3.370000000000002,60.01300000000004,14.0,1.0,0.0,1.0,2.0,78.0,0.0,0.0,1.0,1.0,17.07,86.89504128273487,2.927965907755864,77.20000000400681
"1,4-bis(oxiran-2-ylmethyl) benzene-1,4-dicarboxylate",278.26000000000005,0.7977999999999998,66.48700000000004,20.0,6.0,0.0,6.0,6.0,106.0,1.0,2.0,2.0,3.0,77.66,115.11650284572643,1.5163890246855238,77.00000000380055
dec-4-enal,154.253,3.102000000000001,48.58000000000003,11.0,1.0,0.0,1.0,7.0,64.0,0.0,0.0,0.0,0.0,17.07,69.49564912525854,2.9654796435526816,77.00000000368965
"disodium 2,2'-ethene-1,2-diylbis[5-({4-anilino-6-[(2-hydroxyethyl)(methyl)amino]-1,3,5-triazin-2-yl}amino)benzenesulfonate]",900.912,-2.1253999999999884,224.11879999999957,62.0,20.0,6.0,24.0,18.0,312.0,6.0,0.0,0.0,6.0,286.8,401.6563507632207,4.224989690917891e-06,767.9999999237624
"2,3,5-trimethylphenol",136.194,2.3174600000000005,42.317800000000034,10.0,1.0,1.0,1.0,0.0,54.0,1.0,0.0,0.0,1.0,20.23,61.32046321488279,3.3105328747224068,762.0000000004268
"1,1,1-trifluoroethane",84.04,1.5686000000000002,11.729000000000005,5.0,0.0,0.0,3.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,27.600799351004863,3.0237157840738176,760.9999999357656
